numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions,methStat,reject,Distr
1275,3.17699999999968,permanovaF,4.732926050662254,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.378999999998996,permanovaF,1.6086434012282096,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Unbalanced,50,PERMANOVA,1,different
11175,3.956000000000131,permanovaF,0.9101535811485726,36,150,Empirical,PERMANOVA,0.8278145695364238,scenario1,Balanced,150,PERMANOVA,0,different
11175,4.331000000000131,permanovaF,0.8508206964226129,36,150,Empirical,PERMANOVA,0.8940397350993378,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.6160000000018044,permanovaF,7.3446288049634285,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.684000000001106,permanovaF,1.1490208506836492,36,150,Empirical,PERMANOVA,0.1390728476821192,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.798000000000684,permanovaF,0.44484235637236064,36,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.783000000001266,permanovaF,1.2721835492491178,36,150,Empirical,PERMANOVA,0.033112582781456956,scenario2,Unbalanced,150,PERMANOVA,1,different
11325,3.4089999999996508,permanovaF,5.420843904818439,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,2.7409999999999854,permanovaF,1.122063458458956,36,150,Empirical,PERMANOVA,0.15894039735099338,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.282999999999447,permanovaF,0.8378203925602651,36,150,Empirical,PERMANOVA,0.9470198675496688,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.0709999999999127,permanovaF,1.1088210482173964,36,150,Empirical,PERMANOVA,0.12582781456953643,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.020999999998821,permanovaF,8.314468160893698,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,3.8909999999996217,permanovaF,1.032310801249327,36,150,Empirical,PERMANOVA,0.31788079470198677,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.012000000000626,permanovaF,0.4547053457097144,36,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,3.9730000000017753,permanovaF,1.073871649416578,36,150,Empirical,PERMANOVA,0.2119205298013245,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.210999999999331,permanovaF,6.650326562808838,36,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.072000000000116,permanovaF,1.028434952309446,36,150,Empirical,PERMANOVA,0.37748344370860926,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,2.668999999999869,permanovaF,0.8552486890963923,37,150,Empirical,PERMANOVA,0.7947019867549668,scenario1,Balanced,50,PERMANOVA,0,different
1225,2.7439999999987776,permanovaF,1.0521718868330487,37,150,Empirical,PERMANOVA,0.33112582781456956,scenario2,Balanced,50,PERMANOVA,0,different
1275,3.867000000000189,permanovaF,4.246990653480257,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.9880000000011933,permanovaF,1.3137831817148684,37,150,Empirical,PERMANOVA,0.059602649006622516,scenario4,Balanced,50,PERMANOVA,0,different
1225,2.860000000000582,permanovaF,0.42912661484866943,37,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.372000000001208,permanovaF,1.054266672916688,37,150,Empirical,PERMANOVA,0.4304635761589404,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,4.213999999999942,permanovaF,4.022916548959035,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,3.9730000000017753,permanovaF,1.520001349572131,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Unbalanced,50,PERMANOVA,1,different
11175,2.871999999999389,permanovaF,0.9749564998209668,37,150,Empirical,PERMANOVA,0.5496688741721855,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.8950000000004366,permanovaF,1.16311704510247,37,150,Empirical,PERMANOVA,0.152317880794702,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.519000000000233,permanovaF,8.684910664968971,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,2.6340000000000146,permanovaF,1.2384671634097706,37,150,Empirical,PERMANOVA,0.026490066225165563,scenario4,Balanced,150,PERMANOVA,1,different
11175,3.2150000000001455,permanovaF,0.4827534289133035,37,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.7109999999993306,permanovaF,1.0025662090936671,37,150,Empirical,PERMANOVA,0.4503311258278146,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,3.610000000000582,permanovaF,6.1257058160969216,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.3299999999999272,permanovaF,1.0189710747069656,37,150,Empirical,PERMANOVA,0.41721854304635764,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,3.944999999999709,permanovaF,0.9582708870699845,37,150,Empirical,PERMANOVA,0.5894039735099338,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.413000000000466,permanovaF,0.9457802337516046,37,150,Empirical,PERMANOVA,0.7152317880794702,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.5640000000003056,permanovaF,7.619307448473483,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,3.7810000000008586,permanovaF,1.2525243449882562,37,150,Empirical,PERMANOVA,0.013245033112582781,scenario4,Balanced,250,PERMANOVA,1,different
31125,4.046999999998661,permanovaF,0.5845706324420537,37,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.1380000000008295,permanovaF,1.2345039401068085,37,150,Empirical,PERMANOVA,0.013245033112582781,scenario2,Unbalanced,250,PERMANOVA,1,different
31375,4.158999999999651,permanovaF,6.61618583932988,37,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,3.763999999999214,permanovaF,1.0567718165100535,37,150,Empirical,PERMANOVA,0.2251655629139073,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.2849999999998545,permanovaF,0.6971622780329225,38,150,Empirical,PERMANOVA,0.9337748344370861,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.4459999999999127,permanovaF,1.1446825758829524,38,150,Empirical,PERMANOVA,0.2251655629139073,scenario2,Balanced,50,PERMANOVA,0,different
1275,4.242000000000189,permanovaF,4.05699275929456,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.8259999999991123,permanovaF,1.0097415270418444,38,150,Empirical,PERMANOVA,0.44370860927152317,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.5860000000011496,permanovaF,0.3547473254473449,38,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.49699999999757,permanovaF,1.0951441023899842,38,150,Empirical,PERMANOVA,0.32450331125827814,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.844999999999345,permanovaF,4.714384414251302,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.0130000000008295,permanovaF,0.9880441333561699,38,150,Empirical,PERMANOVA,0.4768211920529801,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,2.7659999999996217,permanovaF,0.9959006721724029,38,150,Empirical,PERMANOVA,0.5231788079470199,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.765000000001237,permanovaF,1.024012624816759,38,150,Empirical,PERMANOVA,0.4304635761589404,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.5429999999996653,permanovaF,7.2662281580155845,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.4099999999998545,permanovaF,1.1775648543451176,38,150,Empirical,PERMANOVA,0.059602649006622516,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.731000000001586,permanovaF,0.622918358186574,38,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.4689999999991414,permanovaF,1.0503166758280957,38,150,Empirical,PERMANOVA,0.25165562913907286,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,2.6370000000006257,permanovaF,5.23245306351019,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.0489999999990687,permanovaF,1.0920610165517464,38,150,Empirical,PERMANOVA,0.2052980132450331,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,3.5450000000000728,permanovaF,1.0719946668164397,38,150,Empirical,PERMANOVA,0.23178807947019867,scenario1,Balanced,250,PERMANOVA,0,different
31125,3.97400000000016,permanovaF,1.1540471910840002,38,150,Empirical,PERMANOVA,0.08609271523178808,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.77599999999984,permanovaF,8.748021677491037,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.084000000000742,permanovaF,1.007947403696449,38,150,Empirical,PERMANOVA,0.423841059602649,scenario4,Balanced,250,PERMANOVA,0,different
31125,4.036000000000058,permanovaF,0.6027699179057258,38,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.302999999999884,permanovaF,0.9216087286243956,38,150,Empirical,PERMANOVA,0.8013245033112583,scenario2,Unbalanced,250,PERMANOVA,0,different
31375,4.165999999999258,permanovaF,6.779832334788078,38,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.164999999999054,permanovaF,1.1072583576678432,38,150,Empirical,PERMANOVA,0.13245033112582782,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.1669999999994616,permanovaF,1.2102045202057097,39,150,Empirical,PERMANOVA,0.13245033112582782,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.2550000000010186,permanovaF,0.928757374446112,39,150,Empirical,PERMANOVA,0.5827814569536424,scenario2,Balanced,50,PERMANOVA,0,different
1275,4.5020000000004075,permanovaF,3.9202263777711694,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.992000000000189,permanovaF,1.2953067765868078,39,150,Empirical,PERMANOVA,0.07947019867549669,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.4989999999997963,permanovaF,0.46442743919231483,39,150,Empirical,PERMANOVA,0.9933774834437086,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.6750000000010914,permanovaF,0.9551358782057413,39,150,Empirical,PERMANOVA,0.5894039735099338,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,4.171999999998661,permanovaF,3.2662825512789952,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.007999999997992,permanovaF,1.2974201422882856,39,150,Empirical,PERMANOVA,0.11258278145695365,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,2.7620000000006257,permanovaF,1.04067291873467,39,150,Empirical,PERMANOVA,0.2847682119205298,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.554999999998472,permanovaF,1.3010526294443208,39,150,Empirical,PERMANOVA,0.013245033112582781,scenario2,Balanced,150,PERMANOVA,1,different
11325,3.644000000000233,permanovaF,6.7791557293827704,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.3840000000018335,permanovaF,1.2463320899277737,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Balanced,150,PERMANOVA,1,different
11175,2.6629999999986467,permanovaF,0.5824686472316045,39,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,2.8330000000005384,permanovaF,0.9887131134410094,39,150,Empirical,PERMANOVA,0.4900662251655629,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,2.730999999999767,permanovaF,6.004544604729327,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.0450000000000728,permanovaF,1.3669469246629011,39,150,Empirical,PERMANOVA,0.013245033112582781,scenario4,Unbalanced,150,PERMANOVA,1,different
31125,3.503000000000611,permanovaF,1.0211131081574911,39,150,Empirical,PERMANOVA,0.4304635761589404,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.472999999999956,permanovaF,0.9992048907641444,39,150,Empirical,PERMANOVA,0.45695364238410596,scenario2,Balanced,250,PERMANOVA,0,different
31375,3.815999999998894,permanovaF,8.306221388129384,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,3.986000000000786,permanovaF,1.069093830584618,39,150,Empirical,PERMANOVA,0.2185430463576159,scenario4,Balanced,250,PERMANOVA,0,different
31125,2.937999999998283,permanovaF,0.5834790029781808,39,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.315999999998894,permanovaF,1.2271396134339951,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario2,Unbalanced,250,PERMANOVA,1,different
31375,4.501000000002023,permanovaF,7.650301283840802,39,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.287000000000262,permanovaF,1.0364186234827228,39,150,Empirical,PERMANOVA,0.36423841059602646,scenario4,Unbalanced,250,PERMANOVA,0,different
1225,3.3629999999993743,permanovaF,0.7898916052341555,40,150,Empirical,PERMANOVA,0.8940397350993378,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.878000000000611,permanovaF,1.3828480271918644,40,150,Empirical,PERMANOVA,0.039735099337748346,scenario2,Balanced,50,PERMANOVA,1,different
1275,3.738999999999578,permanovaF,4.302823996529501,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,3.322999999998501,permanovaF,0.9034770318753892,40,150,Empirical,PERMANOVA,0.7019867549668874,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.6149999999997817,permanovaF,0.5021563626626034,40,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.0210000000006403,permanovaF,1.2950085455609999,40,150,Empirical,PERMANOVA,0.11258278145695365,scenario2,Unbalanced,50,PERMANOVA,0,different
1275,3.444999999999709,permanovaF,3.7675117871084383,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,4.175000000001091,permanovaF,1.4894130799237455,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Unbalanced,50,PERMANOVA,1,different
11175,3.6749999999992724,permanovaF,0.9860638313815235,40,150,Empirical,PERMANOVA,0.5165562913907285,scenario1,Balanced,150,PERMANOVA,0,different
11175,4.874000000001615,permanovaF,1.1911979737762242,40,150,Empirical,PERMANOVA,0.09271523178807947,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.7849999999998545,permanovaF,7.858242707907977,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,3.9200000000000728,permanovaF,1.1199537091410088,40,150,Empirical,PERMANOVA,0.12582781456953643,scenario4,Balanced,150,PERMANOVA,0,different
11175,4.132999999999811,permanovaF,0.5968824939933093,40,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,3.1710000000002765,permanovaF,1.0046888909738803,40,150,Empirical,PERMANOVA,0.5231788079470199,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,2.9870000000009895,permanovaF,5.541250539055909,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.688000000000102,permanovaF,0.9250306712610206,40,150,Empirical,PERMANOVA,0.7350993377483444,scenario4,Unbalanced,150,PERMANOVA,0,different
31125,4.302999999999884,permanovaF,0.9762378143672574,40,150,Empirical,PERMANOVA,0.6357615894039735,scenario1,Balanced,250,PERMANOVA,0,different
31125,4.057999999999083,permanovaF,0.9529212492719572,40,150,Empirical,PERMANOVA,0.695364238410596,scenario2,Balanced,250,PERMANOVA,0,different
31375,4.364999999999782,permanovaF,8.515691888657468,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,250,PERMANOVA,1,different
31375,4.481999999998152,permanovaF,1.2646592875337828,40,150,Empirical,PERMANOVA,0.013245033112582781,scenario4,Balanced,250,PERMANOVA,1,different
31125,4.701000000000931,permanovaF,0.604228731423331,40,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,250,PERMANOVA,0,different
31125,4.399999999999636,permanovaF,1.1679437378740558,40,150,Empirical,PERMANOVA,0.039735099337748346,scenario2,Unbalanced,250,PERMANOVA,1,different
31375,4.378000000000611,permanovaF,6.6110281306675915,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,250,PERMANOVA,1,different
31375,4.222999999999956,permanovaF,1.296260606890891,40,150,Empirical,PERMANOVA,0.006622516556291391,scenario4,Unbalanced,250,PERMANOVA,1,different
1225,3.128999999998996,permanovaF,1.035216256812699,41,150,Empirical,PERMANOVA,0.4105960264900662,scenario1,Balanced,50,PERMANOVA,0,different
1225,3.9439999999995052,permanovaF,1.1474636816388997,41,150,Empirical,PERMANOVA,0.2582781456953642,scenario2,Balanced,50,PERMANOVA,0,different
1275,4.316999999999098,permanovaF,3.43586254043342,41,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,50,PERMANOVA,1,different
1275,4.630999999999403,permanovaF,1.1342431692505732,41,150,Empirical,PERMANOVA,0.23841059602649006,scenario4,Balanced,50,PERMANOVA,0,different
1225,3.7440000000005966,permanovaF,0.5348488905960903,41,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,50,PERMANOVA,0,different
1225,3.8760000000002037,permanovaF,1.609716288342582,41,150,Empirical,PERMANOVA,0.026490066225165563,scenario2,Unbalanced,50,PERMANOVA,1,different
1275,4.42200000000048,permanovaF,3.74320340314376,41,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,50,PERMANOVA,1,different
1275,3.8550000000013824,permanovaF,1.1385730001225585,41,150,Empirical,PERMANOVA,0.1986754966887417,scenario4,Unbalanced,50,PERMANOVA,0,different
11175,3.559000000001106,permanovaF,0.9140169269918539,41,150,Empirical,PERMANOVA,0.7814569536423841,scenario1,Balanced,150,PERMANOVA,0,different
11175,3.735000000000582,permanovaF,1.0576741106561987,41,150,Empirical,PERMANOVA,0.25165562913907286,scenario2,Balanced,150,PERMANOVA,0,different
11325,3.530000000000655,permanovaF,7.896249235048563,41,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Balanced,150,PERMANOVA,1,different
11325,2.8839999999981956,permanovaF,1.0920618779338775,41,150,Empirical,PERMANOVA,0.1986754966887417,scenario4,Balanced,150,PERMANOVA,0,different
11175,3.7229999999999563,permanovaF,0.5441319928125204,41,150,Empirical,PERMANOVA,1,scenario1,Unbalanced,150,PERMANOVA,0,different
11175,2.7849999999998545,permanovaF,0.8636929029576041,41,150,Empirical,PERMANOVA,0.8344370860927153,scenario2,Unbalanced,150,PERMANOVA,0,different
11325,2.8480000000017753,permanovaF,6.019331739475808,41,150,Empirical,PERMANOVA,0.006622516556291391,scenario3,Unbalanced,150,PERMANOVA,1,different
11325,3.2560000000012224,permanovaF,1.020755948617222,41,150,Empirical,PERMANOVA,0.3973509933774834,scenario4,Unbalanced,150,PERMANOVA,0,different
